ID_Transactions;Date mutation;Valeur fonciere;ID_Bien;ID_Emplacement
12593;43887;173500;12593;12593
12594;43881;284500;12594;12594
12595;43896;144000;12595;12595
12596;43892;104510;12596;12596
12597;43892;94000;12597;12597
12598;43881;78240;12598;12598
12599;43882;158600;12599;12599
12600;43900;119300;12600;12600
12601;43904;133050;12601;12601
12602;43906;368000;12602;12602
12603;43901;72000;12603;12603
12604;43893;91000;12604;12604
12605;43899;242000;12605;12605
12606;43906;90500;12606;12606
12607;43902;140000;12607;12607
12608;43888;166900;12608;12608
12609;43909;171151;12609;12609
12610;43901;177000;12610;12610
12611;43906;215500;12611;12611
12612;43916;179000;12612;12612
12613;43902;120000;12613;12613
12614;43899;112500;12614;12614
12615;43906;269500;12615;12615
12616;43928;267200;12616;12616
12617;43889;116000;12617;12617
12618;43902;88660;12618;12618
12619;43941;88500;12619;12619
12620;43929;121000;12620;12620
12621;43906;343000;12621;12621
12622;43910;85900;12622;12622
12623;43937;103200;12623;12623
12624;43929;217500;12624;12624
12625;43945;130000;12625;12625
12626;43928;139080;12626;12626
12627;43944;71000;12627;12627
12628;43936;346000;12628;12628
12629;43944;161500;12629;12629
12630;43931;223650;12630;12630
12631;43944;97000;12631;12631
12632;43950;137300;12632;12632
12633;43966;273500;12633;12633
12634;43966;162080;12634;12634
12635;43966;65500;12635;12635
12636;43951;180000;12636;12636
12637;43973;101500;12637;12637
12638;43971;141000;12638;12638
12639;43970;115000;12639;12639
12640;43966;63100;12640;12640
12641;43971;219000;12641;12641
12642;43976;367243,2;12642;12642
12643;43951;440000;12643;12643
12644;43969;169350;12644;12644
12645;43951;347000;12645;12645
12646;43951;148000;12646;12646
12647;43971;133900;12647;12647
12648;43945;81000;12648;12648
12649;43957;156750;12649;12649
12650;43963;360000;12650;12650
12651;43977;92500;12651;12651
12652;43978;108000;12652;12652
12653;43980;69500;12653;12653
12654;43976;100090;12654;12654
12655;43965;119600;12655;12655
12656;43979;164190;12656;12656
12657;43984;122953;12657;12657
12658;43969;267000;12658;12658
12659;43980;73200;12659;12659
12660;43978;99500;12660;12660
12661;43980;226150;12661;12661
12662;43971;94000;12662;12662
12663;43985;119000;12663;12663
12664;43987;101450;12664;12664
12665;43976;116000;12665;12665
12666;43971;209300;12666;12666
12667;43964;352000;12667;12667
12668;43976;95100;12668;12668
12669;43976;171990;12669;12669
12670;43966;276000;12670;12670
12671;43969;216000;12671;12671
12672;43980;93000;12672;12672
12673;43979;139000;12673;12673
12674;43966;127050;12674;12674
12675;43980;135500;12675;12675
12676;43980;85000;12676;12676
12677;43980;232750;12677;12677
12678;43980;101000;12678;12678
12679;43987;146500;12679;12679
12680;43977;101604,53;12680;12680
12681;43979;281700;12681;12681
12682;43992;121980;12682;12682
12683;43966;398750;12683;12683
12684;43977;229000;12684;12684
12685;43990;129000;12685;12685
12686;43979;193500;12686;12686
12687;43992;128000;12687;12687
12688;43986;93500;12688;12688
12689;43971;125000;12689;12689
12690;43994;450000;12690;12690
12691;43993;83000;12691;12691
12692;43971;125500;12692;12692
12693;43976;153000;12693;12693
12694;43977;121000;12694;12694
12695;43963;81650;12695;12695
12696;43978;167150;12696;12696
12697;43978;1055100;12697;12697
12698;43969;228750;12698;12698
12699;43991;419600;12699;12699
12700;43999;92200;12700;12700
12701;43994;138500;12701;12701
12702;43985;216000;12702;12702
12703;43971;139900;12703;12703
12704;43987;58290;12704;12704
12705;43984;99100;12705;12705
12706;43980;120280;12706;12706
12707;43994;69000;12707;12707
12708;44001;55000;12708;12708
12709;43984;156000;12709;12709
12710;43976;138050;12710;12710
12711;43999;115500;12711;12711
12712;43991;187100;12712;12712
12713;44001;324900;12713;12713
12714;44005;480000;12714;12714
12715;44005;116000;12715;12715
12716;43987;145500;12716;12716
12717;44007;135000;12717;12717
12718;43998;227500;12718;12718
12719;43990;129952;12719;12719
12720;44008;158500;12720;12720
12721;43993;362300;12721;12721
12722;43994;320950;12722;12722
12723;43966;218000;12723;12723
12724;44007;163500;12724;12724
12725;43987;200500;12725;12725
12726;44011;289500;12726;12726
12727;44001;170500;12727;12727
12728;44001;485000;12728;12728
12729;43985;94000;12729;12729
12730;43993;56700;12730;12730
12731;44007;237000;12731;12731
12732;44008;141400;12732;12732
12733;44006;123500;12733;12733
12734;44011;127500;12734;12734
12735;44004;104700;12735;12735
12736;43993;152500;12736;12736
12737;44008;120500;12737;12737
12738;44008;365000;12738;12738
12739;44008;308000;12739;12739
12740;43980;85000;12740;12740
12741;44005;213000;12741;12741
12742;44006;272200;12742;12742
12743;44004;42000;12743;12743
12744;44006;323754;12744;12744
12745;44012;279750;12745;12745
12746;43994;70000;12746;12746
12747;43992;115000;12747;12747
12748;43999;35000;12748;12748
12749;44004;240000;12749;12749
12750;44005;169845,39;12750;12750
12751;44011;72000;12751;12751
12752;44007;117500;12752;12752
12753;44012;1940000;12753;12753
12754;44011;260200;12754;12754
12755;44011;220000;12755;12755
12756;43843;158100;12756;12756
12757;43843;157000;12757;12757
12758;43839;306500;12758;12758
12759;43845;163000;12759;12759
12760;43848;154000;12760;12760
12761;43852;110100;12761;12761
12762;43852;342700;12762;12762
12763;43838;141650;12763;12763
12764;43846;122740;12764;12764
12765;43832;132000;12765;12765
12766;43858;105200;12766;12766
12767;43838;92800;12767;12767
12768;43853;131000;12768;12768
12769;43861;143400;12769;12769
12770;43847;123000;12770;12770
12771;43844;106500;12771;12771
12772;43844;133100;12772;12772
12773;43845;155900;12773;12773
12774;43845;173500;12774;12774
12775;43847;146000;12775;12775
12776;43871;154000;12776;12776
12777;43861;185350;12777;12777
12778;43872;99000;12778;12778
12779;43859;190000;12779;12779
12780;43868;112500;12780;12780
12781;43852;91000;12781;12781
12782;43845;178500;12782;12782
12783;43860;88500;12783;12783
12784;43861;82000;12784;12784
12785;43864;121000;12785;12785
12786;43861;176800;12786;12786
12787;43853;128348,5;12787;12787
12788;43874;47000;12788;12788
12789;43873;168000;12789;12789
12790;43864;183000;12790;12790
12791;43861;300000;12791;12791
12792;43872;136500;12792;12792
12793;43859;70000;12793;12793
12794;43861;65550;12794;12794
12795;43873;110850;12795;12795
12796;43875;274000;12796;12796
12797;43874;105220;12797;12797
12798;43871;178500;12798;12798
12799;43872;78500;12799;12799
12800;43873;77900;12800;12800
12801;43875;225000;12801;12801
12802;43887;161510;12802;12802
12803;43879;175000;12803;12803
12804;43880;122000;12804;12804
12805;43887;123000;12805;12805
12806;43886;70000;12806;12806
12807;43882;111000;12807;12807
12808;43868;115000;12808;12808
12809;43889;157500;12809;12809
12810;43887;132400;12810;12810
12811;43893;122500;12811;12811
12812;43894;152000;12812;12812
12813;43868;69200;12813;12813
12814;43894;174000;12814;12814
12815;43873;121000;12815;12815
12816;43875;53127;12816;12816
12817;43889;72500;12817;12817
12818;43887;112000;12818;12818
12819;43881;349000;12819;12819
12820;43878;133000;12820;12820
12821;43892;175000;12821;12821
12822;43888;268000;12822;12822
12823;43900;92500;12823;12823
12824;43901;70000;12824;12824
12825;43902;111000;12825;12825
12826;43895;152510;12826;12826
12827;43899;111000;12827;12827
12828;43893;142500;12828;12828
12829;43886;113000;12829;12829
12830;43896;125000;12830;12830
12831;43902;117143;12831;12831
12832;43899;63220;12832;12832
12833;43899;80000;12833;12833
12834;43913;196760;12834;12834
12835;43903;120000;12835;12835
12836;43925;93200;12836;12836
12837;43906;84000;12837;12837
12838;43917;128000;12838;12838
12839;43902;166250;12839;12839
12840;43907;158000;12840;12840
12841;43901;98000;12841;12841
12842;43910;102500;12842;12842
12843;43937;122000;12843;12843
12844;43942;161300;12844;12844
12845;43951;106700;12845;12845
12846;43951;105000;12846;12846
12847;43962;40500;12847;12847
12848;43951;112000;12848;12848
12849;43951;408550;12849;12849
12850;43958;262565;12850;12850
12851;43945;132000;12851;12851
12852;43910;110500;12852;12852
12853;43951;61050;12853;12853
12854;43945;170860;12854;12854
12855;43977;25000;12855;12855
12856;43970;104000;12856;12856
12857;43949;77850;12857;12857
12858;43949;62500;12858;12858
12859;43951;150000;12859;12859
12860;43965;212000;12860;12860
12861;43971;60000;12861;12861
12862;43978;132000;12862;12862
12863;43965;126900;12863;12863
12864;43971;360000;12864;12864
12865;43977;105500;12865;12865
12866;43979;58300;12866;12866
12867;43958;77220;12867;12867
12868;43964;360600;12868;12868
12869;43971;160200;12869;12869
12870;43987;213000;12870;12870
12871;43973;68900;12871;12871
12872;43965;86000;12872;12872
12873;43971;77000;12873;12873
12874;43971;260000;12874;12874
12875;43987;205000;12875;12875
12876;43965;60000;12876;12876
12877;43964;205000;12877;12877
12878;43978;150700;12878;12878
12879;43970;53000;12879;12879
12880;43980;287590;12880;12880
12881;43976;222250;12881;12881
12882;43992;165000;12882;12882
12883;43984;98000;12883;12883
12884;43987;238585;12884;12884
12885;43976;154000;12885;12885
12886;43980;367550;12886;12886
12887;43990;145500;12887;12887
12888;43993;103770;12888;12888
12889;43992;156000;12889;12889
12890;43997;46000;12890;12890
12891;43986;92900;12891;12891
12892;43969;93020;12892;12892
12893;43971;43500;12893;12893
12894;44004;119500;12894;12894
12895;44004;93000;12895;12895
12896;44004;169400;12896;12896
12897;43997;60500;12897;12897
12898;43994;133000;12898;12898
12899;44004;210000;12899;12899
12900;44004;196500;12900;12900
12901;44004;177309;12901;12901
12902;43997;107500;12902;12902
12903;43978;106660;12903;12903
12904;43980;68000;12904;12904
12905;44006;84000;12905;12905
12906;43976;54000;12906;12906
12907;43979;83000;12907;12907
12908;44001;101000;12908;12908
12909;44001;55600;12909;12909
12910;43986;125000;12910;12910
12911;43990;91500;12911;12911
12912;44011;192100;12912;12912
12913;44005;151100;12913;12913
12914;43999;135000;12914;12914
12915;43984;97000;12915;12915
12916;43997;143000;12916;12916
12917;44004;97650;12917;12917
12918;44007;48000;12918;12918
12919;43992;97000;12919;12919
12920;44006;116000;12920;12920
12921;44001;59500;12921;12921
12922;43997;120000;12922;12922
12923;44011;433202;12923;12923
12924;43980;169000;12924;12924
12925;43992;177000;12925;12925
12926;44011;195000;12926;12926
12927;44007;160010;12927;12927
12928;44012;167000;12928;12928
12929;44004;82000;12929;12929
12930;44007;257000;12930;12930
12931;44011;145600;12931;12931
12932;44012;108000;12932;12932
12933;44012;125000;12933;12933
12934;44012;138000;12934;12934
12935;44012;76000;12935;12935
12936;43843;417500;12936;12936
12937;43833;65000;12937;12937
12938;43848;152925;12938;12938
12939;43850;180000;12939;12939
12940;43860;119500;12940;12940
12941;43843;120500;12941;12941
12942;43843;159000;12942;12942
12943;43840;146600;12943;12943
12944;43864;124100;12944;12944
12945;43861;245800;12945;12945
12946;43854;67900;12946;12946
12947;43852;37000;12947;12947
12948;43873;108000;12948;12948
12949;43873;75050;12949;12949
12950;43873;95000;12950;12950
12951;43880;66900;12951;12951
12952;43858;157000;12952;12952
12953;43868;73000;12953;12953
12954;43888;224000;12954;12954
12955;43887;100000;12955;12955
12956;43892;185000;12956;12956
12957;43889;970000;12957;12957
12958;43896;72000;12958;12958
12959;43888;685570;12959;12959
12960;43886;188000;12960;12960
12961;43895;288000;12961;12961
12962;43888;125220;12962;12962
12963;43906;286800;12963;12963
12964;43901;116000;12964;12964
12965;43894;127000;12965;12965
12966;43899;240000;12966;12966
12967;43906;158000;12967;12967
12968;43903;126500;12968;12968
12969;43896;186000;12969;12969
12970;43917;157000;12970;12970
12971;43893;196000;12971;12971
12972;43902;160000;12972;12972
12973;43931;370000;12973;12973
12974;43910;85645;12974;12974
12975;43938;160000;12975;12975
12976;43928;199500;12976;12976
12977;43879;233400;12977;12977
12978;43943;312000;12978;12978
12979;43945;88000;12979;12979
12980;43921;58000;12980;12980
12981;43942;67800;12981;12981
12982;43931;329000;12982;12982
12983;43955;123000;12983;12983
12984;43943;156200;12984;12984
12985;43942;151500;12985;12985
12986;43958;270500;12986;12986
12987;43950;125500;12987;12987
12988;43966;95000;12988;12988
12989;43951;161418;12989;12989
12990;43971;105000;12990;12990
12991;43976;220000;12991;12991
12992;43965;149000;12992;12992
12993;43971;268070;12993;12993
12994;43966;156162;12994;12994
12995;43977;92000;12995;12995
12996;43970;64000;12996;12996
12997;43980;484800;12997;12997
12998;43987;177500;12998;12998
12999;43979;214900;12999;12999
13000;43962;110000;13000;13000
13001;43978;85000;13001;13001
13002;43992;210000;13002;13002
13003;43971;178000;13003;13003
13004;43984;243000;13004;13004
13005;43971;136000;13005;13005
13006;43980;193000;13006;13006
13007;43994;254000;13007;13007
13008;43980;128500;13008;13008
13009;43985;265000;13009;13009
13010;43997;227000;13010;13010
13011;43987;259000;13011;13011
13012;43983;81000;13012;13012
13013;44000;87000;13013;13013
13014;43993;81000;13014;13014
13015;43998;193000;13015;13015
13016;43999;115000;13016;13016
13017;43987;54000;13017;13017
13018;43990;145000;13018;13018
13019;43997;410000;13019;13019
13020;43984;165000;13020;13020
13021;43998;62000;13021;13021
13022;44008;63500;13022;13022
13023;44011;87950;13023;13023
13024;43993;122000;13024;13024
13025;44001;203000;13025;13025
13026;43992;127000;13026;13026
13027;43980;215000;13027;13027
13028;43994;183900;13028;13028
13029;44006;255000;13029;13029
13030;43998;35000;13030;13030
13031;44011;162000;13031;13031
13032;44005;206000;13032;13032
13033;44004;77550;13033;13033
13034;43997;68000;13034;13034
13035;43990;60000;13035;13035
13036;43997;152200;13036;13036
13037;44011;230000;13037;13037
13038;44012;79500;13038;13038
13039;44007;69780;13039;13039
13040;43980;95000;13040;13040
13041;44008;164500;13041;13041
13042;44012;69400;13042;13042
13043;43838;61750;13043;13043
13044;43854;101000;13044;13044
13045;43869;63200;13045;13045
13046;43843;64000;13046;13046
13047;43843;44000;13047;13047
13048;43850;106100;13048;13048
13049;43839;46000;13049;13049
13050;43853;105450;13050;13050
13051;43850;79510;13051;13051
13052;43864;51140;13052;13052
13053;43894;40000;13053;13053
13054;43886;58000;13054;13054
13055;43896;49000;13055;13055
13056;43901;38000;13056;13056
13057;43901;38000;13057;13057
13058;43936;74000;13058;13058
13059;43941;110000;13059;13059
13060;43929;125000;13060;13060
13061;43962;116000;13061;13061
13062;43958;130000;13062;13062
13063;43966;78000;13063;13063
13064;43965;32200;13064;13064
13065;43977;121420;13065;13065
13066;43964;87450;13066;13066
13067;43987;83000;13067;13067
13068;43980;139000;13068;13068
13069;43994;58900;13069;13069
13070;44008;32500;13070;13070
13071;44005;26500;13071;13071
13072;43858;89500;13072;13072
13073;43971;33000;13073;13073
13074;43839;65500;13074;13074
13075;43857;70000;13075;13075
13076;43860;60000;13076;13076
13077;43868;43000;13077;13077
13078;43833;133000;13078;13078
13079;43854;131500;13079;13079
13080;43864;56320;13080;13080
13081;43864;178400;13081;13081
13082;43880;50698;13082;13082
13083;43888;40000;13083;13083
13084;43903;72000;13084;13084
13085;43917;74000;13085;13085
13086;43937;61500;13086;13086
