ID_adresse;adresse
9766;534 DES JARDINS
9767;190 DE CHARLIEU
9768;850 GREGOIRE GRANGE
9769;230 DE MONTORCIER
9770;2180 MOLIERE
9771;330 DES BULIEUX
9772;1040 DE VERDUN
9773;560 DES LEGOUVE
9774;B015 LE BOURG
9775;2180 MOLIERE
9776;2180 MOLIERE
9777;678 DES CRAZATS
9778;630 DE LA MADELEINE
9779;940 DU ONZE NOVEMBRE
9780;650 DE L HOPITAL
9781;B003 LA CITE SAINT-LAURENT
9782;720 NOTRE DAME
9783;545 DES VERNES
9784;162 DES CARRIERES
9785;750 DU PARC
9786;2180 MOLIERE
9787;630 DE LA MADELEINE
9788;750 JULES FERRIER
9789;B165 LES TRAVERSES
9790;20 D'AZIEUX
9791;1242 VICTOR DE LAPRADE
9792;1940 DES VARENNES
9793;2180 MOLIERE
9794;99 DE LA BOISSONNETTE
9795;540 LACHEZE
9796;1350 PARADIS
9797;2340 DES PROMENADES POPULLE
9798;747 DES URSULINES
9799;1680 JOANNY AUGE
9800;112 DU MOULIN A VENT PROLONGE
9801;40 DU CENTRE
9802;300 BERCHOUX
9803;1580 JEAN BAPTISTE CLEMENT
9804;461 GALLIENI
9805;1055 DES ECOLIERS
9806;254 DE BEAUSEJOUR
9807;2490 SAINT ALBAN
9808;2460 ROGER CRIVELLI
9809;1075 DES SAPINS
9810;28 DE L EGLISE
9811;1062 RES EDGAR QUINET
9812;2330 DU PRESIDENT WILSON
9813;500 REYNAUD MATOUT
9814;140 DES AQUEDUCS
9815;290 MARGUERITE GONON
9816;1610 JEAN JAURES
9817;134 PASTEUR
9818;2200 PASTEUR
9819;2170 DE PARIS
9820;180 DENFERT ROCHEREAU
9821;89 DU HUIT MAI
9822;220 DES ETINES
9823;2340 DES PROMENADES POPULLE
9824;497 TREVE RAISIN
9825;360 DE LA LIBERATION
9826;100 BROSSARD
9827;1560 DE L ILE
9828;260 GEORGES CLEMENCEAU
9829;600 VICTOR HUGO
9830;200 DORIAN
9831;1920 MARECHAL FOCH
9832;1060 EDGAR QUINET
9833;1630 JEAN MERMOZ
9834;910 CUVIER
9835;89 DU HUIT MAI
9836;2170 DE PARIS
9837;86 DES TUILIERS
9838;360 DE LA LIBERATION
9839;1990 DU MAYOLLET
9840;538 RONSARD
9841;210 BARON DU MARAIS
9842;220 DES ETINES
9843;2330 DU PRESIDENT WILSON
9844;20 ALBERT THOMAS
9845;360 DE LA LIBERATION
9846;80 ALSACE LORRAINE
9847;771 MARGUERITE YOURCENAR
9848;500 DU HUIT MAI 1945
9849;60 AUGUSTE GELIN
9850;380 BRANLY
9851;420 PARMENTIER
9852;2100 MULSANT
9853;253 DE BEAUSEJOUR
9854;410 BRISON
9855;80 ALSACE LORRAINE
9856;1680 JOANNY AUGE
9857;600 CHARLES DE GAULLE
9858;80 ALSACE LORRAINE
9859;2080 DU MOULIN POPULLE
9860;2381 RASPAIL
9861;2250 PIERRE BROSSOLETTE
9862;1055 DES ECOLIERS
9863;2340 DES PROMENADES POPULLE
9864;1560 DE L ILE
9865;1600 JEAN JACQUES ROUSSEAU
9866;690 CLAUDE BERNARD
9867;600 CHARLES DE GAULLE
9868;2460 ROGER CRIVELLI
9869;1900 DU MARCHE
9870;2123 NICOLAS CUGNOT
9871;600 CHARLES DE GAULLE
9872;27 DE LA BOUVERIE
9873;140 DES ERABLES
9874;210 BARON DU MARAIS
9875;2360 RABELAIS
9876;310 JEAN MOULIN
9877;1570 JACQUARD
9878;190 CHANTOISEAU
9879;2270 PIERRE DEPIERRE
9880;89 DU HUIT MAI
9881;1060 EDGAR QUINET
9882;230 BAYARD
9883;490 DE LA PROVIDENCE
9884;1062 DE ST ROMAIN SABLES
9885;210 BARON DU MARAIS
9886;20 ALBERT THOMAS
9887;1440 GONTHIER
9888;1990 DU MAYOLLET
9889;112 DU MOULIN A VENT PROLONGE
9890;1910 ST GILLES
9891;666 DU QUEYRAT
9892;1060 JEAN BAPTISTE FABRE
9893;360 DE LA SEMENE
9894;160 DU 14 JUILLET
9895;1480 DES MOULINS
9896;360 DE LA SEMENE
9897;430 CARNOT
9898;430 CARNOT
9899;140 DU MAZET
9900;3000 DU ONZE NOVEMBRE
9901;666 DU QUEYRAT
9902;213 DE MONDON
9903;1340 MARECHAL FOCH
9904;160 DU REPOS
9905;195 BAPTISTE MARCET
9906;80 CHARLES DUPUY
9907;900 DE LA GAZELLE
9908;1070 JEAN BARTHELEMY
9909;2350 DE VIENNE
9910;630 DU ROND POINT
9911;1340 MARECHAL FOCH
9912;B053 LE BOURG
9913;20 DE COMBEVIGNOUSE
9914;91 DES ACACIAS
9915;425 FONTAINE DE GESTE
9916;170 DE FIRMINY
9917;230 PAUL BERARD
9918;220 DES BELGES
9919;665 DE CRAPONNE
9920;1340 MARECHAL FOCH
9921;260 PIERRE FARIGOULE
9922;660 GEORGES CLEMENCEAU
9923;81 CLAVIER
9924;19 DU BOIS DU GENEST
9925;210 DU MONTEIL
9926;1340 MARECHAL FOCH
9927;1340 MARECHAL FOCH
9928;2000 ST PIERRE LATOUR
9929;1950 ST LOUIS
9930;355 DU VAL DU RIOU
9931;900 DE LA GAZELLE
9932;1340 MARECHAL FOCH
9933;1320 DU MARCHE COUVERT
9934;108 DE JONZIEUX
9935;5308 MARCEAU
9936;190 BONNE GARDE
9937;7166 RECTEUR SCHMITT
9938;7476 DE LA ROSIERE D ARTOIS
9939;490 DE L HOTEL DIEU
9940;21 ANDREE VIOLLIS
9941;748 BENONI GOULLIN
9942;3236 DE LA FOSSE
9943;6896 DE LA PRAIRIE AU DUC
9944;2736 DE L EGALITE
9945;1256 DE BRIORD
9946;2140 COPERNIC
9947;1080 DE LA GARE
9948;1688 CHARLES BRUNELLIERE
9949;420 DE LA BRANCHOIRE
9950;3434 GAETAN RONDEAU
9951;5856 DU MOULIN NEUF
9952;1100 DES PATURES
9953;1351 JEAN MARIE DESBROSSES
9954;1104 BOUGAINVILLE
9955;75 DE L ARDECHE
9956;1359 JEAN PAUL SARTRE
9957;4524 DE JEMMAPES
9958;5728 DE LA MONNAIE
9959;3868 GRETRY
9960;269 ANDRE CRETAUX
9961;7917 DU SEXTANT
9962;1096 DE POLYMNIE
9963;882 DU DOCTEUR ALFRED CORLAY
9964;2604 DUFOUR
9965;6200 PAUL BELLAMY
9966;529 BALTARD
9967;4539 JONCOURS
9968;2488 DOBREE
9969;467 DE L ERDRE
9970;2312 DU CROISSANT
9971;6052 D ORLEANS
9972;4844 LAVOISIER
9973;2640 DE VANNES
9974;5387 MARIE ANNE DU BOCCAGE
9975;5093 LOUIS GUILLOUX
9976;2685 VINCENT AURIOL
9977;3748 GITON
9978;5093 LOUIS GUILLOUX
9979;1096 DE POLYMNIE
9980;1925 DES CIVELLES
9981;6060 D ORLEANS
9982;3328 FRANKLIN
9983;496 BABIN CHEVAYE
9984;7168 DES REFORMES
9985;83 ALBERT EINSTEIN
9986;6300 DE LA PELLETERIE
9987;7204 DES RENARDIERES
9988;8101 DU THOUET
9989;708 DES BELGES
9990;110 DE LA BARAUDIERE
9991;3236 DE LA FOSSE
9992;5093 LOUIS GUILLOUX
9993;7337 DE LA RIVETERIE
9994;2312 DU CROISSANT
9995;765 DE LA CONCORDE
9996;1100 DES PATURES
9997;2312 DU CROISSANT
9998;6084 OUCHE DE VERSAILLES
9999;500 BABONEAU
10000;1113 DU BOUILLON
10001;1091 PIERRE BEREGOVOY
10002;2977 EUGENE PERGELINE
10003;2224 DU COUDRAY
10004;1445 DES CARNAVALIERS
10005;522 EUGENE ET LEONCIE KERIVEL
10006;7357 ROBERT SCHUMAN
10007;58 AMBROISE PARE
10008;4628 JULES LAUNAY
10009;3062 FELIX FAURE
10010;475 DE CAHORS
10011;2980 EUGENE TESSIER
10012;4452 JEAN EMILE LABOUREUR
10013;4812 LA TOUR D AUVERGNE
10014;103 DE BARBEZIEUX
10015;2190 DU CORPS DE GARDE
10016;7369 DES ROCHELLETS
10017;4500 JEANNE D ARC
10018;700 JEAN JAURES
10019;168 D ALLONVILLE
10020;5201 MAGELLAN
10021;6864 DE PORT LA BLANCHE
10022;3488 DES GARENNES
10023;2190 DU CORPS DE GARDE
10024;2488 DOBREE
10025;12 DE L ABBAYE
10026;496 BABIN CHEVAYE
10027;197 DE LA BOULOGNE
10028;508 DE LA BACLERIE
10029;4207 D HOEDIC
10030;840 MAURICE DANIEL
10031;8536 VINCENT GACHE
10032;6246 PAUL LE DROGO
10033;3072 FELIX LEMOINE
10034;5631 DE LA MICHAUDIERE
10035;190 BONNE GARDE
10036;6864 DE PORT LA BLANCHE
10037;2190 DU CORPS DE GARDE
10038;6651 DES PINSONS
10039;1625 DU MASSACRE
10040;7842 DES SAUMONIERES
10041;1482 DES CASCADES
10042;6479 DU PETIT PORT
10043;3400 FULTON
10044;7980 DES STOCKS
10045;7528 ST AIGNAN
10046;1255 DES HAUTS MOULINS
10047;770 DU LIEUTENANT MARTY
10048;773 DE LA LOIRE
10049;2140 COPERNIC
10050;6200 PAUL BELLAMY
10051;1031 FRANCOIS MITTERRAND
10052;420 DE LA BRANCHOIRE
10053;2190 DU CORPS DE GARDE
10054;3796 GRANDE BIESSE
10055;2190 DU CORPS DE GARDE
10056;812 LOUIS PASTEUR
10057;1832 NEPTUNE
10058;727 JEAN CABUT DIT CABU
10059;1168 DE LA BOURSE
10060;550 DU GENERAL DUEZ
10061;4972 LT JEHENNE
10062;8356 DE LA VERRERIE
10063;1753 CHARLES VIAUD
10064;3794 DU GRAND CLOS
10065;2792 EMILE PEHANT
10066;7932 DU 65E REGIMENT INFANTERIE
10067;213 DES AMANDINES
10068;7744 DE ST SEBASTIEN
10069;2220 DES PLANTES
10070;7656 DE ST JOSEPH
10071;232 AMIRAL COURBET
10072;2412 DES DERVALLIERES
10073;5520 MAURICE SIBILLE
10074;5728 DE LA MONNAIE
10075;252 ANATOLE LE BRAZ
10076;83 ALBERT EINSTEIN
10077;6551 PHILIBERT
10078;6935 DES PRELUDES
10079;1445 DES CARNAVALIERS
10080;3252 FOURE
10081;1073 DE L'ESTUAIRE
10082;92 ALEXANDRE FOURNY
10083;7204 DES RENARDIERES
10084;27 D AGEN
10085;7076 DU 14 JUILLET
10086;4760 LAMORICIERE
10087;83 ALBERT EINSTEIN
10088;1625 DU MASSACRE
10089;2792 EMILE PEHANT
10090;1110 DU GENERAL ZIMMER
10091;6156 PARMENTIER
10092;7984 DE STRASBOURG
10093;4816 DE LAUNAY
10094;689 DES HETRES
10095;1020 BONNE LOUISE
10096;5368 MAL JOFFRE
10097;420 DE LA BRANCHOIRE
10098;728 DE BELLEVILLE
10099;925 DU MORVAN
10100;168 D ALLONVILLE
10101;540 DU GENERAL DE GAULLE
10102;5002 LINNE
10103;2792 EMILE PEHANT
10104;5952 NOIRE
10105;1848 DU CHER
10106;690 DE LA CHICOTIERE
10107;420 DE LA BRANCHOIRE
10108;1173 DE LA BOUSCARLE DE CETTI
10109;98 ALEXANDRE MILLERAND
10110;2365 D ALBION
10111;8504 VILLA MARIA
10112;27 D AGEN
10113;7528 ST AIGNAN
10114;7528 ST AIGNAN
10115;7464 DES ROSES
10116;6094 DE L OUEST
10117;5028 DE LONGCHAMP
10118;6864 DE PORT LA BLANCHE
10119;2560 DU TERTRE
10120;4357 DES JARDINS DE LONGCHAMP
10121;3580 GAL DE TORQUAT
10122;3411 GABRIEL GOUDY
10123;1715 DE MORLAIX
10124;4900 LEON BLUM
10125;310 ANNE MANDEVILLE
10126;3956 GUILLAUME APOLLINAIRE
10127;1895 DE L ORNE
10128;776 JEAN PHILIPPE RAMEAU
10129;2996 EVEQUE EMILIEN
10130;2424 DESHOULIERES
10131;4302 DE L'ILE TABOR
10132;6094 DE L OUEST
10133;74 ALBERT CALMETTE
10134;1041 FRANCOIS COUPERIN
10135;4514 JEAN POULAIN
10136;2560 DU TERTRE
10137;6012 DES OLIVETTES
10138;5256 MALHERBE
10139;2625 DU VAL DE CHEZINE
10140;5488 MATHELIN RODIER
10141;288 DES ANGLAIS
10142;727 JEAN CABUT DIT CABU
10143;3676 GEORGES LAFONT
10144;1753 CHARLES VIAUD
10145;4472 JEAN JACQUES ROUSSEAU
10146;528 ARTHUR CHRISTIANSEN
10147;2575 DES THEBAUDIERES
10148;400 DES DEPORTES
10149;1625 DU MASSACRE
10150;4498 JEAN XXIII
10151;4058 DE LA HAUTE MITRIE
10152;8536 VINCENT GACHE
10153;6444 PETITE BIESSE
10154;83 ALBERT EINSTEIN
10155;6200 PAUL BELLAMY
10156;720 JEAN BAPTISTE ROBERT
10157;3236 DE LA FOSSE
10158;83 ALBERT EINSTEIN
10159;1848 DU CHER
10160;553 CHARLES LINDBERGH
10161;4592 JOSETTE BOCQ
10162;4592 JOSETTE BOCQ
10163;1625 DU MASSACRE
10164;173 DE L ALLOUEE
10165;2465 SATURNE
10166;1918 DE LA CITE
10167;773 DE LA LOIRE
10168;1895 DE L ORNE
10169;710 DE LA JAUNAIE
10170;273 DES CHARENTES
10171;232 AMIRAL COURBET
10172;2312 DU CROISSANT
10173;2190 DU CORPS DE GARDE
10174;2312 DU CROISSANT
10175;7817 SANTOS DUMONT
10176;1753 CHARLES VIAUD
10177;6864 DE PORT LA BLANCHE
10178;6224 PAUL DUBOIS
10179;2700 WINSTON CHURCHILL
10180;4626 JULES GRANDJOUAN
10181;4441 JEAN V
10182;6112 DE LA PAIX
10183;4664 JULES VERNE
10184;4558 JOSE MARIA DE HEREDIA
10185;7428 DU ROI ALBERT
10186;676 FREDERIC CHOPIN
10187;658 BEAU RIVAGE
10188;3072 FELIX LEMOINE
10189;310 DE CLISSON
10190;6185 DE LA PATOUILLERIE
10191;3259 DE FRANCE
10192;127 ALFRED KASTLER
10193;7640 ST JACQUES
10194;2868 D ERDRE
10195;4592 JOSETTE BOCQ
10196;7956 SOURDEAC
10197;1175 DES GRANDS BOIS
10198;224 DES AMERICAINS
10199;6496 DE LA PETITE SENSIVE
10200;4592 JOSETTE BOCQ
10201;5252 DE MALAKOFF
10202;1322 DES IRLANDAIS
10203;7592 DE STE LUCE
10204;B078 LE VAL JOLI
10205;1595 MARCEL MARNIER
10206;5631 DE LA MICHAUDIERE
10207;B078 LE VAL JOLI
10208;3385 ROGER FRISON ROCHE
10209;4592 JOSETTE BOCQ
10210;7276 DE LA REPUBLIQUE
10211;3116 DE LA FERME DU RU
10212;8000 SULLY
10213;5368 MAL JOFFRE
10214;2107 DE CONCARNEAU
10215;2465 SATURNE
10216;4880 LEKAIN
10217;1104 BOUGAINVILLE
10218;1005 D EVREUX
10219;1373 DE LA JOHARDIERE
10220;5532 MAURICE UTRILLO
10221;2037 DU COLVERT
10222;1715 DE MORLAIX
10223;340 NICOLAS APPERT
10224;5592 MERCOEUR
10225;3448 GAMBETTA
10226;882 DU DOCTEUR ALFRED CORLAY
10227;2556 DORGERE
10228;1100 DES PATURES
10229;1373 DE LA JOHARDIERE
10230;300 DE LA BLANCHE
10231;8144 TOULMOUCHE
10232;6228 PAUL EMILE LADMIRAULT
10233;511 DE LA GALTIERE
10234;6200 PAUL BELLAMY
10235;2300 CREBILLON
10236;6168 PASTEUR
10237;7560 ST DENIS
10238;5640 MICHEL LE LOU DU BREIL
10239;1367 DE LA CALYPSO
10240;4760 LAMORICIERE
10241;1496 DES LANDES NOTRE DAME
10242;2628 DUMONT D URVILLE
10243;7250 RENE VIVIANI
10244;8420 VICTOR HUGO
10245;6300 DE LA PELLETERIE
10246;2876 D ERLON
10247;98 ALEXANDRE MILLERAND
10248;480 DES CALVAIRES
10249;6246 PAUL LE DROGO
10250;652 BEAUREGARD
10251;140 ALFRED RIOM
10252;7357 ROBERT SCHUMAN
10253;1606 CHANOINE LAROSE
10254;1026 DES FLORALIES
10255;6200 PAUL BELLAMY
10256;2312 DU CROISSANT
10257;1440 DES CARMES
10258;1176 DU BOUT DES LANDES
10259;500 BABONEAU
10260;701 CLEMENCE PRAUD
10261;7357 ROBERT SCHUMAN
10262;2928 ETIENNE DOLET
10263;1334 DE VIENNE
10264;6864 DE PORT LA BLANCHE
10265;2628 DUMONT D URVILLE
10266;606 DE LA BASSE MAR
10267;7215 DES RENARDS
10268;27 D AGEN
10269;1488 CASSARD
10270;75 DE L ARDECHE
10271;7984 DE STRASBOURG
10272;4591 JOSEPHINE PENCALET
10273;188 ALPHONSE DAUDET
10274;2560 DU TERTRE
10275;6200 PAUL BELLAMY
10276;7992 SUFFREN
10277;1625 DU MASSACRE
10278;2140 COPERNIC
10279;3980 GUILLOU
10280;8260 TURENNE
10281;390 DE LA CROIX SOURDEAU
10282;7215 DES RENARDS
10283;3628 GAL TRAVOT
10284;1652 DES CHAPELIERS
10285;6836 DU PORT DURAND
10286;860 DU DANUBE
10287;2539 DOCTEUR VAN DER STAPPEN
10288;7677 SAINT LOUIS
10289;7744 DE ST SEBASTIEN
10290;28 DES ACACIAS
10291;4912 LEON JOST
10292;1972 DE CLISSON
10293;6551 PHILIBERT
10294;7018 DES PROFESSEURS SOURDILLE
10295;3296 FRANCOIS BRUNEAU
10296;912 BOILEAU
10297;B078 LE VAL JOLI
10298;2760 DE L EMERY
10299;752 DE LA BERAUDIERE
10300;405 DU DOCTEUR PAUL MICHAUX
10301;2672 DE L ECHELLE
10302;3434 GAETAN RONDEAU
10303;3344 FREDERIC CAILLIAUD
10304;1632 DES CHANTIERS CRUCY
10305;6099 PABLO PICASSO
10306;676 FREDERIC CHOPIN
10307;7992 SUFFREN
10308;73 D AQUITAINE
10309;7416 DES ROCHETTES
10310;7476 DE LA ROSIERE D ARTOIS
10311;7116 DU RALLIEMENT
10312;983 DE L OUCHE CHENEAU
10313;2541 SUZANNE LENGLEN
10314;337 ANTONIO VIVALDI
10315;3072 FELIX LEMOINE
10316;5872 DE LA MOUTONNERIE
10317;1039 DES FRERES GRIMM
10318;8536 VINCENT GACHE
10319;690 DE LA CHICOTIERE
10320;3828 DES GRANITS
10321;4912 LEON JOST
10322;592 DE LA BASSE CHENAIE
10323;7819 RENE DUMONT
10324;4684 JULIEN VIDEMENT
10325;5540 MAUVOISINS
10326;5451 MARX DORMOY
10327;147 ALLARD
10328;420 DE LA BRANCHOIRE
10329;876 BLANQUI
10330;6200 PAUL BELLAMY
10331;6573 DES PHOTINIAS
10332;1096 DE POLYMNIE
10333;676 BEETHOVEN
10334;5002 LINNE
10335;2580 DES DROITS DE L HOMME
10336;6402 DU PETIT BEL AIR
10337;4812 LA TOUR D AUVERGNE
10338;742 PAUL VERLAINE
10339;1599 CHARLES NUNGESSER
10340;635 DES CHAMPS RENAUDINS
10341;2025 LOUISE MICHEL
10342;383 DES SANSONNETS
10343;1975 JEAN PERRIN
10344;210 DE L HOTEL DE VILLE
10345;45 DES LANDES DE LA PLEE
10346;2260 DE LA LIBERATION
10347;582 DU TELEGRAPHE
10348;B428 LA ROISERIE
10349;1465 DE LA GALARNIERE
10350;203 LOUISE MICHEL
10351;1290 FELIX FAURE
10352;10 DE LA CHAPELLE
10353;2788 HARROUYS
10354;3441 DU RHIN
10355;1480 DE GASCOGNE
10356;840 DE LA GARE
10357;1160 EMILE ZOLA
10358;2741 GERARD CORABOEUF
10359;55 DU PONT GUITTON
10360;181 DES HUIT VIGNERONS
10361;2153 DU LEARD
10362;2900 DE LA JEUNE VIGNE
10363;90 DE NANTES
10364;20 ALEXANDRE RIOU
10365;12 DE LA BLANCONNERIE
10366;1340 DE LA PATOUILLERIE
10367;146 DES JARDINS D'HELENE
10368;3230 NICOLAS COPERNIC
10369;1220 PASTEUR
10370;2310 LOUIS PERGAUD
10371;2660 F R DE CHATEAUBRIAND
10372;418 DU CHAPEAU BERGER
10373;220 DU CHATEAU
10374;22 BUSSON BILLAULT
10375;70 DU BOCAGE
10376;418 DU CHAPEAU BERGER
10377;1820 DES VERTS PRES
10378;1225 COMMUNE DE PARIS 1871
10379;111 DE LA MAINE
10380;677 DE LA FERRIERE
10381;1181 DU MUSCADET
10382;440 DU STADE
10383;2289 DE LA MULE DU PAPE
10384;155 DE L'ERIDAN
10385;500 DE BELLEVUE
10386;1250 EUGENE CHARTIER
10387;418 DU CHAPEAU BERGER
10388;1149 DE LA MASSONNIERE
10389;2025 AMPERE
10390;2342 MADELEINE PELLETIER
10391;345 BENJAMIN PERRET
10392;65 DU GUE
10393;90 DE NANTES
10394;160 ARISTIDE BRIAND
10395;220 DE NANTES
10396;1480 DE GASCOGNE
10397;2025 AMPERE
10398;68 DE CEPHEE
10399;1066 DES DEPORTES
10400;2086 ANNE-CLAUDE GODEAU
10401;1250 EUGENE CHARTIER
10402;711 DU GARGOT
10403;140 DU GENERAL DE GAULLE
10404;3950 JULES VERNE
10405;3008 DE LA MAINGUAIS
10406;2876 PAULINE KERGOMARD
10407;60 DU BOIS FERRY
10408;1764 EUGENIE  COTTON
10409;1103 DU PUITS DE MIRELLE
10410;60 DE LA GARE
10411;4213 DE LA MONGENDRIERE
10412;320 FRANCIS ROBERT
10413;2795 FRANCOIS CLOUET
10414;3230 NICOLAS COPERNIC
10415;1660 DE SAINT HILAIRE
10416;4213 DE LA MONGENDRIERE
10417;2460 DE LA PAIX
10418;53 ANDRE FRANQUIN
10419;170 DE LA MAIRIE
10420;131 DES FRERES LUMIERE
10421;1340 DE LA PATOUILLERIE
10422;203 LOUISE MICHEL
10423;1480 DE L ETIER
10424;2421 DU CLOS DU MOULIN
10425;3750 WILLY BRANDT
10426;1502 DU GEAI
10427;3088 DU LUXEMBOURG
10428;2696 GEORGES CLEMENCEAU
10429;949 DU LANDREAU
10430;2895 DU PELICAN
10431;1940 JEAN JAURES
10432;3230 NICOLAS COPERNIC
10433;142 DE CRICKLADE
10434;1540 DE LA FORGE
10435;1601 DE LA ROUSSELIERE
10436;1404 FRANCOISE DORLEAC
10437;1360 FRANCIS CARCO
10438;1615 GEORGE  SAND
10439;1827 DE LA VILAINE
10440;3240 RENE GUY CADOU
10441;97 DU MAL FOCH
10442;3008 DE LA MAINGUAIS
10443;1250 EUGENE CHARTIER
10444;2450 DES MARTYRS
10445;3640 DES ROUGES GORGES
10446;624 DE LA MARINE
10447;1764 EUGENIE  COTTON
10448;100 ARISTIDE BRIAND
10449;97 DU MAL FOCH
10450;2260 DE LA LIBERATION
10451;480 DE BRETAGNE
10452;1802 DU PARC DE LA FORET
10453;1360 FRANCIS CARCO
10454;2788 DE LA HAIE
10455;1066 DES DEPORTES
10456;60 DE BRETAGNE
10457;3073 LOUISE MICHEL
10458;3290 ROGER SALENGRO
10459;703 RONSARD
10460;B019 LA BASSE GAGNERIE
10461;1342 DU PATUREAU
10462;1375 FRANCOISE DOLTO
10463;198 DE RENNES
10464;2823 L HOTELLERIE
10465;3201 DE LA TOSCA
10466;1599 DE LA ROUSSELIERE
10467;1160 EMILE ZOLA
10468;3421 FRANCOISE D'AMBROISE
10469;220 AUGUSTIN MOUILLE
10470;520 DU DOCTEUR RICHELOT
10471;60 ALFRED DURAND
10472;2680 DE LA MARINE
10473;290 BERTIE
10474;4460 TARTIFUME
10475;1401 DE L OCEAN THARON
10476;2430 PRESIDENT ROOSEVELT
10477;420 DES MOUETTES
10478;245 DE LA CROIX BERNIER
10479;2041 JOSHUA SLOCUM
10480;186 DES ERABLES
10481;420 DE PORNIC
10482;2391 DE PORNIC
10483;1760 SIMILIEN GUERIN
10484;936 DU VERGER
10485;200 DU FAISAN
10486;936 DU VERGER
10487;1200 GEORGES CLEMENCEAU
10488;1820 MARCEL
10489;186 DES ERABLES
10490;2447 DE LA PRINAIS
10491;1400 DE L OCEAN
10492;320 PIERRE JUBAU
10493;403 DE LA BRIDELAIS
10494;1745 DE LA LOIRE
10495;2148 DU ONZE NOVEMBRE 1918
10496;186 DES ERABLES
10497;320 PIERRE JUBAU
10498;2010 DE MINDIN
10499;2640 DU MARECHAL FOCH PORNIC
10500;80 ALPHONSE DAUDET
10501;959 DES FOSSETTES
10502;260 DE LA BERNERIE
10503;2430 PRESIDENT ROOSEVELT
10504;1440 ESCALIER GALIPAUD
10505;780 JEAN DUPLESSIS
10506;A050 LES ECUREUILS
10507;1840 DU MARECHAL FOCH
10508;1040 OCEANIDES
10509;1040 OCEANIDES
10510;1950 FERDINAND BUISSON
10511;1220 DE LA POSTE
10512;757 DES LORIETTES
10513;600 GRAVELAIS
10514;1410 MARCEL SEMBAT
10515;752 DANIELLE CASANOVA
10516;80 DE LA GARE
10517;420 DE NANTES
10518;310 ARISTIDE BRIAND
10519;310 JEAN MARIE PERRET
10520;B045 LA BRETESCHE
10521;5840 VICTOR HUGO
10522;170 DE BONNE SOURCE
10523;1040 OCEANIDES
10524;39 BARBARA
10525;5965 DE VILLENEUVE
10526;220 DE CHATEAUBRIAND
10527;5400 ROGER SALENGRO
10528;5740 DE TRIGNAC
10529;780 LUCIE
10530;3550 JULES MANSART
10531;1240 JEAN JAURES
10532;840 LAFAYETTE
10533;831 DES MARRONNIERS
10534;310 ARISTIDE BRIAND
10535;5330 DE LA REPUBLIQUE
10536;380 DU COMMANDANT BOITARD
10537;5775 DE LA VECQUERIE
10538;1325 DE LA COTE D AMOUR
10539;1390 DU CROISIC
10540;170 DE BONNE SOURCE
10541;180 BOULANGER
10542;870 DE LA MER
10543;3314 JEAN DE NEYMAN
10544;755 DU LITTORAL
10545;170 DE BONNE SOURCE
10546;5330 DE LA REPUBLIQUE
10547;1260 RENE GUY CADOU
10548;310 CHARLOTTE
10549;1210 PORSON
10550;201 HENRI DE BOISFLEURY
10551;54 DES ALBATROS
10552;1220 DE LA POSTE
10553;3430 JEAN PIERRE DUFREXOU
10554;1325 DE LA COTE D AMOUR
10555;60 ALBERT DE MUN
10556;300 DU DOCTEUR ROUX
10557;60 ALBERT DE MUN
10558;375 DES COLS VERTS
10559;790 DES CABOTEURS
10560;799 VICTOR SCHOELCHER
10561;1530 VILLES CHEVISSENS
10562;39 BARBARA
10563;3665 DES LANDETTES
10564;2115 ROUGET DE LISLE
10565;345 JULES VERNE
10566;3819 DE LA LIBERATION
10567;5400 ROGER SALENGRO
10568;881 DU PRE DE LA RAMEE
10569;1351 DE CRAN
10570;1020 CHARLES DELESCLUZE
10571;5670 DE TOUTES AIDES
10572;680 DE LA REPUBLIQUE
10573;170 DE BONNE SOURCE
10574;3760 LEON GAMBETTA
10575;580 JEAN JAURES
10576;47 DE LA CHAPELLE
10577;1070 CHARLES LONGUET
10578;770 LOUISE
10579;600 GRAVELAIS
10580;5627 SUNDERLAND
10581;4500 DE L OCEAN
10582;48 DE LA COLONIE
10583;355 ARTHUR RIMBAUD
10584;244 DE NANTES
10585;1210 COMMANDANT CHARCOT
10586;54 DES ALBATROS
10587;1372 DU CORPS DE GARDE
10588;170 DE BONNE SOURCE
10589;39 BARBARA
10590;4958 DES PINGOUINS
10591;2260 DE LA FRATERNITE
10592;740 DE TABAGO
10593;260 ANTOINE DE CONDORCET
10594;2230 FRANCOIS VOLTAIRE
10595;5670 DE TOUTES AIDES
10596;740 DU VICE AMIRAL HALGAN
10597;310 CHARLOTTE
10598;900 DES MIMOSAS
10599;90 DE L EGLISE
10600;5060 DU PORT
10601;5330 DE LA REPUBLIQUE
10602;940 DES CHANTIERS
10603;1960 FERDINAND DE LESSEPS
10604;980 DES CHARDONNERETS
10605;310 CHARLOTTE
10606;1030 DE L OCEAN
10607;1260 RENE GUY CADOU
10608;600 GRAVELAIS
10609;1190 HENRI GAUTIER
10610;280 DE LA CHAPELLE
10611;790 DES CABOTEURS
10612;550 DU GENERAL DE GAULLE
10613;1325 DE LA COTE D AMOUR
10614;5330 DE LA REPUBLIQUE
10615;1210 COMMANDANT CHARCOT
10616;365 DES AIRELLES
10617;1290 DE LA REPUBLIQUE
10618;1230 DU CDT GUSTAVE GATE
10619;280 DE LA CHAPELLE
